genes	logFC	logCPM	F	PValue	FDR
AT5G01830	0.0500101725069907	5.40383579938479	0.0879698932603986	0.77626788997896	0.977603093907703
AT2G27490	0.663217820998982	1.62508160965627	0.0878510090930556	0.776414099354059	0.977603093907703
AT3G19000	0.0379182459465196	7.06080915006939	0.0876879877656239	0.776614767784493	0.977603093907703
AT5G61190	0.0831144533923676	3.85881764538524	0.0876843852697505	0.776619204534413	0.977603093907703
AT5G40570	-0.159722892395536	2.8498072885174	0.087622446350369	0.77669550275093	0.977603093907703
AT3G45210	-0.158013226294446	2.82991868507462	0.0875300661796952	0.776809354551471	0.977603093907703
AT1G78980	-0.505392981525301	2.96128066509571	0.0879281497926816	0.776854722014794	0.977603093907703
AT2G47470	0.608387171319753	2.5646484761524	0.0877550134108313	0.77685675676161	0.977603093907703
AT1G04933	0.654647181691084	3.095351372925	0.0885696240554653	0.777029896841471	0.977603093907703
AT4G31990	0.519084753584446	2.16562358741703	0.087347582906713	0.777034446194506	0.977603093907703
ATCG00020	0.107514535447207	7.02946681002177	0.0869653394467712	0.777506779953009	0.977603093907703
AT1G04147	0.11955930722166	4.94938339921227	0.0868882273078149	0.777602204776353	0.977603093907703
AT4G38680	0.0671636613154543	4.00147113861153	0.0868319271096714	0.777671904615914	0.977603093907703
AT1G80910	-0.0917249627366692	4.44037936505686	0.0868250226046206	0.77768045412659	0.977603093907703
AT3G54760	-0.231822912665258	2.37569441921341	0.0867766394309635	0.777740375128433	0.977603093907703
AT2G25090	0.16092499768832	4.34937134866976	0.0866864397237349	0.777852133600263	0.977603093907703
AT2G25170	-0.242701021375929	2.07378614220785	0.0865319529018428	0.778043693088496	0.977603093907703
AT3G11930	0.0678774813338131	4.78959005095582	0.0865211096195479	0.778057145520674	0.977603093907703
AT5G17860	-0.359347619624691	3.35178225531499	0.0864112756006457	0.778515670897045	0.977603093907703
AT5G25220	-0.353435252983097	2.57295653093235	0.0861351370454896	0.778536596818691	0.977603093907703
AT5G45410	0.46826104236219	6.37082556690296	0.0879194041702823	0.778612350444396	0.977603093907703
AT2G38170	0.50161255268004	3.13370057435382	0.0866907457630444	0.778673545641463	0.977603093907703
AT1G44790	0.115964526600254	3.55702595567379	0.0860200673119103	0.77867976355151	0.977603093907703
AT5G47200	-0.408255492008133	2.14649605517767	0.0859386868058064	0.778781078535764	0.977603093907703
AT5G16620	-0.364541068824554	2.59129494916873	0.0857812510233188	0.778977228478251	0.977603093907703
AT1G35680	-0.127640389599129	3.45491774237275	0.0857362648270691	0.779033313281257	0.977603093907703
AT5G07010	-0.32725883979941	3.05007758689094	0.0857299348936281	0.779041206177762	0.977603093907703
AT4G36850	0.100405301443224	4.03606155659427	0.0856738940821962	0.779111098331635	0.977603093907703
AT1G65660	-0.508394925727354	2.18531108906479	0.0855909042008625	0.779214646545751	0.977603093907703
AT2G43790	0.511685588606445	8.12093216663693	0.0872383188461083	0.779442267703245	0.977603093907703
AT1G03860	-0.434358114951626	1.92903234898173	0.0854018792432742	0.77945070283865	0.977603093907703
ATCG01020	-0.304283453346223	1.83982382631593	0.0853478730270945	0.77951819900669	0.977603093907703
AT3G13200	0.499190164997151	2.88494261278967	0.0856081775556072	0.779627335193745	0.977603093907703
AT3G25860	-0.371127787234571	2.39433067879417	0.085162325905431	0.779750271800197	0.977603093907703
AT5G47720	0.1138922510404	3.61480675624491	0.0851003257436889	0.779827880242054	0.977603093907703
AT3G02485	0.0786989465758223	5.80975296818832	0.0849472771284736	0.780019591096957	0.977603093907703
AT4G24330	0.363388345309789	2.54196749737293	0.0848948148075867	0.780085349740415	0.977603093907703
AT5G55450	-0.108018198441092	3.65285335997593	0.0848526850438959	0.780138173228395	0.977603093907703
AT1G27920	0.0640549999458006	8.92141768266893	0.0846070479899611	0.780446446723339	0.977603093907703
AT3G12700	0.323534789784649	3.23333125837279	0.0845253178864433	0.780586695763237	0.977603093907703
AT1G05460	-0.676560797177308	1.29746042647998	0.0844590498093139	0.780632420811396	0.977603093907703
AT5G45250	-0.351791069058019	2.90447042910748	0.0844273955514104	0.780672220650095	0.977603093907703
AT4G06875	-0.0729588960186823	4.31307257406575	0.0842169613906891	0.780937013975319	0.977603093907703
AT1G78130	-0.0738068191752493	5.96064224264402	0.0841935960098625	0.780966437440987	0.977603093907703
AT1G75440	0.447449047716897	6.2767907566651	0.0856943174596369	0.781336988740158	0.977603093907703
AT1G14020	-0.127679158787413	2.96772707662961	0.0838656882774096	0.781379836826034	0.977603093907703
AT3G04730	0.0766459089863934	4.362181237187	0.0837464085649189	0.781530434624855	0.977603093907703
AT5G60850	0.277498216922604	2.27874368936115	0.083717583306777	0.781566845872107	0.977603093907703
AT4G02050	-0.402797851301288	4.6096908744063	0.085144547583148	0.781602777401027	0.977603093907703
AT1G71350	0.432765864610547	1.89164621232834	0.0836836109455529	0.781609767612206	0.977603093907703
AT1G74300	0.63444177880614	3.34428305074001	0.0850450847204101	0.781688472081554	0.977603093907703
AT4G02130	-0.116313544033238	3.89765129624134	0.0835674143480874	0.781756646217349	0.977603093907703
AT1G49660	0.0824701096370893	4.85565092015459	0.0833921277497158	0.781978429506333	0.977734898985371
AT1G20300	0.51098752876112	3.36114709359583	0.0839525459189435	0.782511287377408	0.978032820594077
AT5G40140	-0.137535631863524	3.72567133641438	0.0829011948817873	0.782600949849134	0.978032820594077
AT5G61030	0.0943737951672832	4.22713621029269	0.0828992041637949	0.782603478253126	0.978032820594077
AT5G65609	0.12153089030125	3.68291983716594	0.08276631250695	0.782772338703915	0.978032820594077
AT5G56120	-0.541813247398485	1.92737005722747	0.0827455013816026	0.782798796056967	0.978032820594077
AT1G65280	-0.112049780099929	3.96138638158573	0.0825826641813367	0.783005938158122	0.978046981776608
AT1G05267	0.108791977275112	4.46143530894222	0.0825280367697186	0.783075478708846	0.978046981776608
AT1G05837	0.0416207166924834	6.80369238327873	0.0824175789609014	0.783216168199438	0.978046981776608
AT3G18030	-0.0986615370846357	4.49029755304215	0.0821787347817568	0.783520735784381	0.978046981776608
AT3G09150	-0.0946792939813551	4.21776924679422	0.0821025339684308	0.783618006843712	0.978046981776608
AT2G47890	-0.526048933953437	1.87937876938206	0.0819962362030939	0.783753779463388	0.978046981776608
AT3G03785	0.0698765683692591	5.54336024201509	0.0819651288577667	0.783793530636183	0.978046981776608
AT4G24290	0.123723544055845	3.0494133919725	0.0818629980313113	0.783924098689791	0.978046981776608
AT2G37540	-0.571855846802478	4.4436228350017	0.083403165526994	0.784183531708878	0.978046981776608
AT1G64450	-0.0607600969516136	5.35516208005908	0.0815585435087157	0.784313854627632	0.978046981776608
AT3G51260	-0.378547288024479	2.47506593104695	0.0814784843996278	0.784416476546677	0.978046981776608
AT2G44310	0.110521834377421	3.33783552404762	0.0814428078442671	0.784462225467252	0.978046981776608
AT4G00760	0.0741660137477675	5.89691185459321	0.0814215819051688	0.784489449205851	0.978046981776608
AT2G08965	0.11123239819038	3.04037881707243	0.0813795058072858	0.784543426186407	0.978046981776608
AT4G04455	-0.0567047507884304	7.93595167900142	0.0813693669861178	0.784556434971141	0.978046981776608
AT4G35250	0.383640407073383	2.45212294105383	0.0807980046360007	0.785290967514009	0.978772699303962
AT5G40810	-0.288907652808705	2.24982334617527	0.0807213907182783	0.785389676394773	0.978772699303962
AT1G74790	0.598561309390737	2.20797925023936	0.0805222883521907	0.785646438112515	0.978772699303962
AT4G31420	0.627915209803361	1.92322482761551	0.0804745054726185	0.785708110317007	0.978772699303962
AT1G79000	-0.354324909055129	2.59965055619552	0.0804644318557987	0.785721114641818	0.978772699303962
AT2G07698	0.252110325557261	2.02781677369743	0.0802569508106061	0.785989155900575	0.978853888342434
AT4G32160	0.206368726609216	3.55535271050655	0.08023361802043	0.786019322789913	0.978853888342434
AT1G17745	-0.12643492007044	5.2659892082067	0.0797750986922867	0.786613115330261	0.979448166872613
AT5G62890	-0.645291813361252	1.58314577527532	0.0796446226336961	0.786782424863359	0.979496460670952
AT1G09421	-0.0582242823226324	7.04046147515251	0.0795655644727644	0.786885086664475	0.979496460670952
AT2G18890	0.410131123068646	1.90580420522861	0.0793633203363603	0.787147966410993	0.979626335029279
AT1G78478	-0.144150748585307	2.74325247474156	0.0792484830595107	0.78729739615385	0.979626335029279
AT2G39280	-0.0895334110514511	3.30315429982917	0.0791663202034105	0.787404381429242	0.979626335029279
AT2G23760	0.468913114993178	2.66041382064206	0.0790076490891113	0.787706392568074	0.979626335029279
AT3G16400	0.0704918760521157	6.00104078807238	0.0788340907422383	0.787837600028223	0.979626335029279
AT1G69530	0.479871691135697	2.52491701177945	0.0787631067757244	0.787930290246714	0.979626335029279
AT5G60460	0.161933747050253	3.08251807297378	0.0786700599999193	0.78805185886449	0.979626335029279
AT3G09250	-0.0666021093660858	9.51540321514824	0.0786066946320912	0.788134692623385	0.979626335029279
ATMG00140	0.26941157675934	1.9047704441774	0.0785817887348982	0.788167260576351	0.979626335029279
AT1G08400	-0.126193548166752	4.64328850211209	0.0783225267053662	0.788506616591341	0.979626335029279
AT5G19480	-0.629285545874487	1.51343191239097	0.0781070340899328	0.788789147502839	0.979626335029279
AT5G02440	0.138717495907481	3.06380460572158	0.0780838383867528	0.788819584530865	0.979626335029279
AT1G09290	0.34369700017208	4.28777297263768	0.0790270412058466	0.788839196383077	0.979626335029279
AT5G50562	-0.043387920673856	5.62549391284956	0.0780212517935667	0.788901734228341	0.979626335029279
AT2G19780	-0.368548650125868	2.88720225215611	0.0780198951719731	0.788903515295434	0.979626335029279
AT3G50850	-0.10027107401769	4.55862640910346	0.0779962270163015	0.788934591209211	0.979626335029279
AT1G08727	0.060045504600884	8.83413964563552	0.0779262689217902	0.789026475115782	0.979626335029279
AT1G76430	-0.397146773622282	2.06187107950892	0.0777609405276626	0.789243798332603	0.979626335029279
AT1G04737	-0.0688244040496398	4.88970468226917	0.0777033739952693	0.789319528250006	0.979626335029279
AT2G45430	-0.28705065110306	2.09495134846042	0.0777018084959592	0.789321588122032	0.979626335029279
AT3G17040	0.34517230504442	2.73709571659334	0.0775936807608386	0.789463916482221	0.97965825145748
AT2G09370	-0.0490213318682365	6.15711002686957	0.0773072346944404	0.789841487637245	0.97982562488093
AT1G27752	0.160130946599219	2.70988215423567	0.0772396855750513	0.789930636587901	0.97982562488093
AT5G65480	0.0531008590380352	7.70393719130944	0.0771144449776756	0.790096037042125	0.97982562488093
AT3G62040	-0.621503035126486	6.30852313359247	0.0786042370214098	0.790288120612744	0.97982562488093
AT1G07943	-0.356534687630622	2.57382680282423	0.0768276431774195	0.790475356591492	0.97982562488093
AT5G02225	-0.131635383844647	3.85534480855791	0.0768130324280549	0.790494701143111	0.97982562488093
AT5G08050	0.105802977267749	3.95416655436539	0.0765446592698886	0.790850382338716	0.97982562488093
AT2G33730	-0.137652197102154	3.35256095584883	0.0765181084451009	0.790885607606844	0.97982562488093
AT2G07659	-0.195852371900508	2.51520018260524	0.0764200982279342	0.791015696411269	0.97982562488093
AT3G16630	0.364928543772119	2.22093510517096	0.0763918315502761	0.791053231579723	0.97982562488093
AT1G07110	0.472003822730309	3.09662704367186	0.0769105182232008	0.791066672862764	0.97982562488093
AT5G63320	-0.0368001330804974	6.69123839134643	0.0763815898953506	0.791066833281595	0.97982562488093
AT5G67530	-0.503621420147054	2.29893491186895	0.0762948591539786	0.791182058121586	0.97982562488093
AT3G50840	0.178768035460895	2.29230221545364	0.0762575521016761	0.791231643755771	0.97982562488093
AT2G31290	0.214534424533671	3.18938933959514	0.0760601872752174	0.791494185421124	0.979939202121223
AT5G18404	0.0798649668218544	4.09619615773994	0.0759874847112047	0.791590990251765	0.979939202121223
AT5G61790	0.100758061822371	3.22772377961916	0.0758622124155387	0.791757910830752	0.979939202121223
AT3G12880	0.203033268237523	2.5604170054264	0.0757473039397628	0.791911153771583	0.979939202121223
AT4G14030	0.350801406338836	2.80515862901452	0.0756429966545426	0.792050368277866	0.979939202121223
AT4G01700	0.0741674932614565	6.63863123541295	0.0756110908194369	0.79209297246956	0.979939202121223
AT1G68460	0.164672823691873	3.94452375946421	0.0755759716320649	0.792139878776958	0.979939202121223
AT2G29500	-0.189593884467205	2.48537905500104	0.0754778934024403	0.792270937933545	0.979957030267919
AT1G53970	0.139809322908659	3.20184857404831	0.0751402094299932	0.792722884343654	0.980319375262232
AT3G52260	0.138957311765068	3.21839736963565	0.0750847116165671	0.792797266460136	0.980319375262232
AT1G63860	-0.355808357397807	2.90624734985951	0.0747618596833496	0.793230568674898	0.980710817871644
AT1G02650	0.15851456746529	2.53672472554611	0.07438630022713	0.793735889919386	0.980743408518831
ATCG00500	-0.128819043310889	4.31342192251586	0.0742783211558547	0.793881433592666	0.980743408518831
AT5G06330	-0.169111208884382	2.75677587878843	0.0741267513914462	0.794085926403688	0.980743408518831
AT5G18980	-0.337836061960633	2.79119178307545	0.0740967932843986	0.794126371708625	0.980743408518831
AT3G10985	-0.0954111463840798	3.47926911654263	0.0738671858408175	0.7944366509343	0.980743408518831
AT4G00940	-0.151265143104537	3.69637366605287	0.0738551382612671	0.79445294582184	0.980743408518831
AT1G19485	0.323994134500579	2.54901559409966	0.0738537633490505	0.794454805543438	0.980743408518831
AT1G72770	0.125719992944468	3.03229287126885	0.0738071710818354	0.794517837865039	0.980743408518831
AT5G18670	-0.10296237327671	4.40981409282692	0.0736925033132408	0.794673058039159	0.980743408518831
AT3G57290	-0.622054841240233	3.55256442677397	0.0749739609951039	0.794944768267523	0.980743408518831
AT3G10740	0.341881814939595	3.02899056372283	0.0734870715045566	0.794986345386537	0.980743408518831
AT5G34940	0.200514137239324	3.16471459641495	0.0733928366640012	0.795079321488352	0.980743408518831
AT2G27530	-0.347337316723838	2.44377844143203	0.0733606266245397	0.795123042693337	0.980743408518831
AT1G74560	0.417421841355674	5.64623493521123	0.0748971443508178	0.79514467867501	0.980743408518831
AT5G15530	0.312563100723957	3.50096075349283	0.0735487441829644	0.79521677092652	0.980743408518831
AT4G32420	-0.190834326811549	2.61882253105102	0.0730950927874132	0.795483869621469	0.980743408518831
AT5G16235	-0.0704159589479567	6.159932370922	0.0730571704872008	0.795535459163112	0.980743408518831
AT2G43150	0.0929084557932532	4.87687222794623	0.0729637732740013	0.795662578744504	0.980743408518831
AT3G57180	0.486245925243193	1.97544621961767	0.072848236933833	0.795819953131481	0.980743408518831
AT3G51970	0.103321960177011	3.93406651917171	0.0727011366572158	0.796020517176747	0.980743408518831
AT2G20270	-0.0447779833712827	5.43595370792793	0.0726958709441897	0.796027700792508	0.980743408518831
AT2G44120	-0.480335087118459	2.25045006891402	0.0726534295005864	0.796085610750695	0.980743408518831
AT4G22670	-0.308343860632773	3.04876856733845	0.0726453503620561	0.796096636545936	0.980743408518831
AT2G46490	-0.247050115266737	2.22266134738842	0.0726142197508237	0.796139127452657	0.980743408518831
AT1G27530	0.189115446434875	3.15196808594621	0.0724872276951737	0.796312564194116	0.980743408518831
AT5G18380	-0.0975969189363168	4.24074903079974	0.0723131852742144	0.796550526461835	0.980743408518831
AT3G09055	-0.0330882504986089	6.45310436199666	0.0723033368028098	0.796564001206098	0.980743408518831
AT2G35490	0.466176092946295	2.39600891426105	0.0722732798221276	0.796605131512618	0.980743408518831
AT1G14510	0.493322684564606	1.76687392469154	0.0721713642811323	0.796744662846669	0.980743408518831
AT4G34080	0.183290764285865	3.328586820613	0.0721057519768808	0.796834548302699	0.980743408518831
AT3G01050	0.186186725363498	3.47666773629299	0.0719276318255141	0.797078787132912	0.980743408518831
AT1G18070	-0.446933472169936	2.50409530142024	0.0718272563400796	0.797216566487809	0.980743408518831
AT1G71865	-0.571710783222748	2.89537826064749	0.0724378082958459	0.797277511709063	0.980743408518831
AT4G20830	0.474331770732805	8.12224117279439	0.073223460755445	0.797380205332429	0.980743408518831
AT5G63050	-0.343739820875144	2.64589258897385	0.0716614831470215	0.797444341630347	0.980743408518831
AT4G21610	-0.590613444930814	1.56143249205285	0.0715277825050426	0.797628256312249	0.980743408518831
AT1G29050	-0.495923915084151	1.75562770740598	0.0714886513594218	0.797682119142532	0.980743408518831
AT1G07933	0.16309148879209	2.85784328172955	0.0714631908264779	0.797717173355396	0.980743408518831
AT3G50820	0.0629954686944516	6.1937675673435	0.0713279652951153	0.797903465986388	0.980743408518831
AT1G14380	-0.0674704452008259	5.86064600679315	0.0710421664979203	0.798297824401445	0.980743408518831
AT1G63570	0.191800945696492	2.53861736826895	0.0709675262733988	0.798400957650805	0.980743408518831
AT1G54520	0.474683671926872	1.94587570094287	0.0709570988079488	0.798415370345957	0.980743408518831
AT5G39670	0.665906318985684	4.79902604611436	0.0722641992824279	0.798674015956244	0.980743408518831
AT3G46740	-0.362410183474376	2.34562056046208	0.0707642834436556	0.798682083627419	0.980743408518831
AT1G16570	-0.0690617645124177	4.27375909522255	0.0707272142657801	0.798733404845856	0.980743408518831
AT2G21188	0.141616920241908	3.08677392781793	0.0707253931331791	0.798735926526577	0.980743408518831
AT5G16680	-0.606036645430223	1.4273729335119	0.0705963124779901	0.798914751042392	0.980743408518831
AT5G53970	0.340320549371136	3.53234922558654	0.070743323929749	0.799238242993438	0.980743408518831
AT2G43400	0.432225171660673	1.89323403471647	0.0701161568534106	0.799581500136602	0.980743408518831
AT3G14067	0.383488029422224	4.93297913568057	0.0714284931900462	0.799716779448363	0.980743408518831
ATCG00630	-0.0689172975614001	5.39957033321559	0.0700008317421003	0.799742008848446	0.980743408518831
AT1G64860	0.296263674965148	3.51047253100471	0.0701817026602981	0.799778842013695	0.980743408518831
AT4G26410	0.482286123159557	1.86964466765039	0.0698677323727865	0.79992743328545	0.980743408518831
AT5G61330	0.108471622990134	3.42341746272147	0.0697586652313001	0.800079520004765	0.980743408518831
AT1G64040	-0.338397604122976	2.54768499854534	0.0696642746654392	0.800211244909083	0.980743408518831
AT5G01210	-0.0685467514397014	6.0443872721903	0.0694524563823614	0.800507194925448	0.980743408518831
AT4G19110	-0.0920574662052268	3.87532054211551	0.0694399837384909	0.800524636736848	0.980743408518831
AT2G27020	0.594249498535193	1.46577963508833	0.0694279973875893	0.800541400107059	0.980743408518831
AT1G04463	-0.0518990911969848	6.2712864071896	0.0693612809070709	0.800634734214686	0.980743408518831
AT4G14270	-0.415067095550202	1.63608167167975	0.0691526231510787	0.800926952522551	0.980743408518831
AT1G45240	0.381695416052475	1.74564456354906	0.0690167363464169	0.801117513409044	0.980743408518831
AT2G15090	-0.10053482550656	4.03202443770953	0.068922179368321	0.801250234872812	0.980743408518831
AT3G20410	-0.589135504811113	1.81999501990376	0.0689142613392877	0.801261353182475	0.980743408518831
AT5G42320	0.367184766996703	5.1722662720426	0.0703043713615907	0.801284826118038	0.980743408518831
AT4G18480	0.068325723220121	4.61685128306819	0.0687749335207471	0.801457106882744	0.980743408518831
AT5G44569	0.0625304399201363	5.2285784242066	0.0686392122472673	0.801647999215245	0.980743408518831
AT1G32160	0.180664562960084	2.89921046146946	0.068626547188036	0.801665823035635	0.980743408518831
AT2G30620	-0.207153598439235	2.43189968992642	0.0685936444129237	0.801712136137519	0.980743408518831
AT4G16490	-0.114897066526708	2.98190978390323	0.068591991523862	0.801714463017756	0.980743408518831
AT5G53930	-0.301395310869539	2.98386458909183	0.0685833535167302	0.801726623798368	0.980743408518831
AT1G09460	0.295771274058363	3.43507112792938	0.0686979929048894	0.801806021320416	0.980743408518831
AT4G00360	0.0388709252408496	7.82890114546491	0.068451551852139	0.801912279691758	0.980743408518831
AT3G04810	0.640632406776802	4.77724765200002	0.0698833004338198	0.801926086214077	0.980743408518831
AT3G25500	0.456716345118179	2.44594122812082	0.0683843293844764	0.802007043524362	0.980743408518831
AT1G56430	0.244127387548127	2.04661659445083	0.0683804425949666	0.802012524285724	0.980743408518831
AT1G58807	-0.170400248021255	2.40765110621129	0.0682106816073533	0.802252068306407	0.980792680476592
AT5G23010	-0.427836550189987	2.65351310246021	0.0682041855207424	0.802286311181424	0.980792680476592
AT2G01350	-0.0354047109646447	6.37781301567365	0.0677660198052171	0.802881043048105	0.98112024443934
AT3G20770	0.139539822118382	2.94881214889418	0.0676280325131832	0.803076678184134	0.98112024443934
AT5G16990	0.104525118651357	4.01863548015555	0.0675921779481745	0.803127547135226	0.98112024443934
AT1G09993	0.0339575252865996	6.19377135344602	0.0675620736005406	0.803170269147162	0.98112024443934
AT5G07730	-0.234745771779357	2.02751918896478	0.067507477910865	0.803247773751477	0.98112024443934
AT5G48880	-0.0875468130567687	4.43254107453426	0.0675024067360865	0.803254974557051	0.98112024443934
AT2G34170	-0.180975292049038	2.42296407191633	0.0670407584618799	0.803911715996193	0.981579743958684
AT2G42850	0.180932914391407	2.35640124963771	0.0669375226961373	0.804058912211473	0.981579743958684
AT5G03255	-0.0806887219820946	3.44106963118797	0.0668181029361793	0.8042293365194	0.981579743958684
AT3G52430	-0.0481780644713189	7.29462968311439	0.0667512623233121	0.804324796536573	0.981579743958684
AT5G58720	0.302718725926923	2.66567114403841	0.0667291734511886	0.804356354596786	0.981579743958684
AT4G06410	-0.0514297888352336	7.30014529792915	0.0667211374280049	0.804367836944655	0.981579743958684
AT2G07360	0.149571184793303	2.48390185496703	0.0666643089495508	0.804449058106837	0.981579743958684
AT2G04890	0.0541045834959288	6.41470868332632	0.0662800997088656	0.804999162993473	0.981851007097708
AT3G01460	-0.449908023581417	2.2966819678051	0.0661603520613524	0.805170966360986	0.981851007097708
AT1G13300	0.158589916719998	3.1190140910965	0.066142663332498	0.805196358764871	0.981851007097708
AT3G49790	0.0451108128373124	6.28112365026951	0.0660991103676681	0.805258895194247	0.981851007097708
AT1G49000	-0.25532219052983	2.20129997443362	0.0660419377976327	0.805341021269404	0.981851007097708
AT4G15180	0.454225048344941	2.28711731785462	0.065964820278952	0.805451858051839	0.981851007097708
AT4G09490	-0.150784334814716	2.65947992204183	0.065863002164856	0.80559830244019	0.981851007097708
AT4G08180	0.506020433804082	1.54746582807199	0.0658574056346725	0.80560635542489	0.981851007097708
AT3G52370	-0.185340378242841	2.51601762141351	0.0656658466061852	0.805882216590596	0.982044749285987
AT4G04925	-0.0982213064736893	4.42157592322103	0.0655371733376856	0.806067759947822	0.982128390329464
AT1G63380	0.0567497663456471	5.23855424151982	0.0654092211849414	0.806252457760344	0.982174244931763
AT1G12150	0.140345994438955	4.3240424232299	0.0653491633912152	0.806339217628184	0.982174244931763
AT3G02400	-0.146478134178574	2.55686679728451	0.0651732901789817	0.806593531947561	0.982326532595924
AT5G40340	0.105763119747535	4.91358719325281	0.0649947307176696	0.806852108154674	0.982326532595924
AT2G06345	0.0920287571299667	3.29490634766112	0.0648755253220031	0.807024944831432	0.982326532595924
AT3G53870	-0.479164891261671	1.64499418582778	0.0648351106445663	0.80708358105433	0.982326532595924
AT4G20325	-0.0567683018495647	4.66042041639632	0.0646778837772074	0.8073118829037	0.982326532595924
AT4G32410	0.0689726050374532	3.99495039784251	0.0645324240408425	0.807523363835551	0.982326532595924
AT1G06487	-0.174313024122356	2.31162528310628	0.064519526328218	0.807542127905657	0.982326532595924
AT2G28200	0.100312207364016	3.49632243380203	0.0644924381144557	0.807581543401051	0.982326532595924
AT3G58610	0.126312545036064	3.64475724459654	0.0644116173934269	0.807699196804777	0.982326532595924
AT5G23411	-0.0583238378077771	5.03144439742643	0.0643966304190017	0.807721022550861	0.982326532595924
AT3G09850	0.114536830810202	2.83997522581236	0.0641479835969746	0.808083529189678	0.982326532595924
AT1G55325	-0.382449576986342	2.23706033332364	0.064061493617116	0.808209801245349	0.982326532595924
ATCG00750	-0.466058780074223	2.19457097343029	0.0640335861151001	0.808250564652391	0.982326532595924
AT2G35110	-0.578378558795162	1.3435164834526	0.0640223219906644	0.808267020423491	0.982326532595924
AT4G09640	0.0370516031046207	6.62710289490048	0.0639655514454837	0.808349980231945	0.982326532595924
AT5G61150	0.148300243130775	3.31280104445174	0.0639402188836436	0.808387011905589	0.982326532595924
AT3G44200	0.393398490222258	1.84182771760887	0.0638957428628616	0.808452046943009	0.982326532595924
AT4G24810	0.329367517804953	4.30419594234796	0.0646359196713312	0.808666679940939	0.982445231841479
AT3G23860	-0.299817817466311	1.60823741850891	0.0636624199932932	0.808793621831325	0.982450027609516
AT1G08810	-0.131787517947716	4.22717458503686	0.0635867687381684	0.808904516245093	0.982450027609516
AT2G22010	-0.0406623818413501	5.4774184036058	0.0634435717762449	0.809114617385512	0.982475970590152
AT4G33495	0.342189102022347	1.95429766753286	0.0633929113707481	0.809189008141227	0.982475970590152
AT5G12430	0.479559916304993	1.61756945099891	0.0633332077896559	0.809276719019623	0.982475970590152
AT2G01570	-0.0914735848739142	4.83352624042802	0.0631310710079645	0.809574009008906	0.982694877862133
AT1G14160	-0.0629028812048053	7.0572601518955	0.0630207453789184	0.809736484301514	0.982750101793848
AT2G32810	0.442709367361144	2.06950831020333	0.0629383552418122	0.809857918802132	0.982755507129382
AT3G18560	-0.189498089853227	3.01277167911573	0.062791241361613	0.810074961488008	0.982876913844708
AT5G04510	0.313155391113883	2.301516981264	0.0625695546654416	0.810402539723903	0.982882151778429
AT1G79900	-0.15064502218071	2.82683666442571	0.0625290327746591	0.810462484625248	0.982882151778429
AT1G09617	0.0531910943654905	5.61574733798054	0.062513878370154	0.810484908208577	0.982882151778429
AT5G45480	0.0669033886319218	8.70223903241189	0.0624481585405348	0.81058218587462	0.982882151778429
AT1G67680	-0.156848807138302	2.85768894156494	0.0623898831871915	0.810668490214858	0.982882151778429
AT2G28120	-0.251661742064439	1.92035623662244	0.0622851591252734	0.810823692543543	0.982882151778429
AT3G01365	0.0783593534121505	3.62396106096636	0.0622348847168002	0.810898249491286	0.982882151778429
AT4G25880	-0.456448771525685	4.12130115977593	0.0633923342765419	0.811025269822999	0.982894300603436
AT4G04435	0.051124769594906	5.37024424556695	0.0618744906659023	0.811433661001521	0.983124828054569
AT1G58270	0.292254446825865	2.67319506623425	0.0618287295181553	0.811501764416295	0.983124828054569
AT2G27710	-0.140375451211691	2.63302644310314	0.0613624159754705	0.81219729356078	0.983124828054569
AT4G21190	0.0486491552713902	6.26319411959318	0.061310723415939	0.812274569455719	0.983124828054569
AT1G30520	-0.304742187085719	2.47575937450729	0.0613000235630534	0.812290569163234	0.983124828054569
AT1G72160	0.0991582290974856	3.3764292581349	0.061240616841592	0.812379428437372	0.983124828054569
AT3G63410	-0.0505408142946277	4.94409807122856	0.0612353203728243	0.812387353018624	0.983124828054569
AT4G14410	0.470131852442511	1.8279590907776	0.0611833064652871	0.812465195768387	0.983124828054569
AT5G01295	0.0485574008622419	5.98575701288684	0.0610598351369255	0.812650121867508	0.983124828054569
AT3G50500	-0.441328254576722	2.17424682004629	0.06079120546242	0.813053147575917	0.983124828054569
AT3G14630	0.276173490662881	3.13721580854022	0.0607695253757085	0.813085715766189	0.983124828054569
AT1G36990	0.649923459370272	5.44955807522299	0.0620279395011721	0.81310279760424	0.983124828054569
AT2G30860	0.112585484890344	3.52538826620984	0.0606774541831053	0.813224095939184	0.983124828054569
AT5G11530	0.362155699309241	1.84554124644324	0.0606024780792987	0.813336865696842	0.983124828054569
AT3G13061	0.0587518528060754	8.09282811199237	0.0605703467060628	0.813385216561332	0.983124828054569
AT5G28540	-0.114741773236786	4.46712512136831	0.0604941205195179	0.813499975607932	0.983124828054569
AT5G41140	-0.140456437949664	2.49880219843982	0.0603428259533868	0.813727979860159	0.983124828054569
AT5G47570	-0.477324800303425	1.60432410777817	0.0603036640806693	0.813787047447137	0.983124828054569
AT1G24360	-0.551638509256786	6.39757605475785	0.0614105185000898	0.814012775595331	0.983124828054569
AT4G04920	0.356722976879126	2.16520699116806	0.0600802456372216	0.814124420830014	0.983124828054569
AT5G59780	-0.134078874696705	3.06261290417839	0.0600487100129874	0.814172095221512	0.983124828054569
